KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-04,1.307,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-05,1.3185,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-08,1.3134,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-09,1.3163,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-10,1.3207,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-11,1.3202,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-12,1.3148,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-15,1.3167,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-16,1.3076,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-17,1.3117,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-18,1.3118,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-19,1.3062,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-22,1.2989,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-23,1.2928,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-24,1.2908,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-25,1.2881,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-26,1.2944,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-29,1.3026,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-30,1.3047,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-08-31,1.3111,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-01,1.3169,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-02,1.3131,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-05,1.3043,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-06,1.3029,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-07,1.3037,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-08,1.3134,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-09,1.307,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-12,1.3194,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-13,1.32,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-14,1.3177,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-15,1.3172,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-16,1.3226,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-19,1.3294,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-20,1.3268,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-21,1.3262,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-22,1.3278,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-23,1.3177,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-26,1.3195,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-27,1.3196,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-28,1.3157,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-29,1.3294,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-09-30,1.3401,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-03,1.3412,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-04,1.3503,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-05,1.3493,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-06,1.3475,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-07,1.3437,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-10,1.3312,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-11,1.3402,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-12,1.3395,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-13,1.3443,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-14,1.3426,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-17,1.3452,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-18,1.3495,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-19,1.3479,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-20,1.3461,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-21,1.3465,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-24,1.3502,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-25,1.3537,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-26,1.3568,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-27,1.3672,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-28,1.3542,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-10-31,1.3553,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-01,1.3469,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-02,1.347,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-03,1.3452,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-04,1.3351,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-07,1.3464,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-08,1.3489,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-09,1.3501,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-10,1.3467,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-11,1.3698,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-14,1.3706,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-15,1.3816,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-16,1.3801,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-17,1.382,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-18,1.3841,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-21,1.377,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-22,1.3765,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-23,1.3856,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-24,1.3894,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-25,1.3864,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-28,1.4062,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-29,1.4005,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-11-30,1.4021,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-12-01,1.4059,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-12-02,1.416,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-12-05,1.4198,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-12-06,1.4326,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-12-07,1.4387,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-12-08,1.4307,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-12-09,1.438,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-12-12,1.4428,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-12-13,1.4341,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-12-14,1.4441,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
EXR.D.CAD.EUR.SP00.A,D,CAD,EUR,SP00,A,2022-12-15,1.4443,A,F,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Canadian dollar/Euro,"ECB reference exchange rate, Canadian dollar/Euro, 2.15 pm (C.E.T.)",CAD,0
